number of properties,property name,originator,street address,property city,property state,zip code,county,property type,property subtype,year built,year renovated,total units,cut-off date balanceunit,unit of measure,occupancy %,occupancy as of date,"loan purpose (acquisition, refinance)",payment date,late charge grace period,note date,first payment date,maturity date,original loan amount,cut-off date loan amount,maturity balance,gross interest rate,net mortgage interest rate,accrual basis,loan amortization type,monthly debt service amount (amortizing),amortization term (original),amortization term (remaining),loan term (original),loan term (remaining),io period,seasoning,prepayment provision,appraisal valuation date,appraised value,cut-off date ltv,maturity ltv,uw ncf dscr,uw ncf dscr (io),uw egi,uw expenses,uw noi,uw ncf,most recent financial end date,most recent egi,most recent expenses,most recent noi,most recent ncf,2nd most recent financial end date,2nd most recent egi,2nd most recent expenses,2nd most recent noi,2nd most recent ncf,3rd most recent financial end date,3rd most recent egi,3rd most recent expenses,3rd most recent noi,3rd most recent ncf,lien position,title vesting (feeleaseholdboth),tax escrow (monthly),insurance escrow (monthly),replacement reserve (monthly),monthly rent per unit,secondary financing in place (existing) (yesno),future supplemental financing description,loan no property no,related borrower loans,% of cut-off date pool balance,springing reserve type,springing reserve amount,deal_name,interest adjustment period (months),first interest adjustment date in trust,rate index,margin,rate rounding methodology,interest accrual period day of month (startend),monthly debt service amount (io),monthly debt service amount (at cap),seismic insurance if pml >= 20% (yesno),additional financing in place (existing) (yesno),future supplemental financing (yesno),low income units,very low income units,loan group,entity type,borrower type,balance after fixed rate period,maximum interest adjustment (lifetime),zoning status,title vesting (feeleasehold),administration fee rate,latitude,longitude
1,Cortland At The Village I,,2085 Lake Park Drive Southeast,Smyrna,GA,30080,Cobb,Multifamily,Garden,1983,2019.0,301,137918.86,Units,0.917,2023-02-14,Supplemental,1,10,2023-03-14,2023-05-01,2029-04-01,12461000,12461000.0,12461000.0,0.0676,0.06578049999999999,Actual/360,Interest Only,71171.92,0,0,72,71,72,1,YM1%(65) 1%(3) O(4),2023-01-27,80300000,,,,,6894907.85,3020312.61,3874595.24,3774362.24,2023-01-31,6694223.84,2519478.62,4174745.22,4174745.0,12/31/2022,6638442.61,2495663.97,4142778.64,4142779.0,12/31/2021,5447716.08,2043265.39,3404450.69,3404451.0,Second Mortgage,Fee Simple,,,,1879.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 1,0.03575718536227238,,,FREMF_2023-KJ45,,,,,,,71171.92,,No,Yes,Yes,,,,,,,,,,0.0018195000000000002,33.89522,-84.48865
1,The Retreat At Lakeland Apartments,,5115 North Socrum Loop Road,Lakeland,FL,33809,Polk,Multifamily,Garden,1988,2022.0,464,131933.19,Units,0.92,2022-12-31,Supplemental,1,10,2023-01-10,2023-03-01,2028-09-01,11817000,11817000.0,11817000.0,0.0668,0.0647805,Actual/360,Interest Only,66694.93,0,0,67,64,67,3,YM1%(60) 1%(3) O(4),2022-11-17,105200000,,,,,8891909.32,4158160.99,4733748.33,4614036.33,2022-12-31,8453059.0,4171328.0,4281730.0,4281730.0,12/31/2020,6298263.54,3447924.52,2850339.02,2850339.02,12/31/2019,5591196.52,3241164.49,2350032.03,2350032.03,Second Mortgage,Fee Simple,,,,1648.0,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.03390920948767938,,,FREMF_2023-KJ45,,,,,,,66694.93,,No,Yes,Yes,,,,,,,,,,0.0020195,28.10859,-81.94759
1,Coles Crossing Apartment Homes,,12500 Barker Cypress Road,Cypress,TX,77429,Harris,Multifamily,Garden,2003,2019.0,395,134037.97,Units,0.947,2023-03-31,Supplemental,1,10,2023-02-01,2023-03-01,2027-12-01,10735000,10735000.0,10288446.75,0.0689,0.06688050000000001,Actual/360,Partial IO,70628.94,360,360,58,55,10,3,YM1%(51) 1%(3) O(4),2022-11-23,81850000,,,,,7468171.36,3485813.1,3982358.26,3876893.26,2022-12-31,7388762.0,3366172.0,4022590.0,3907104.0,12/31/2021,6807955.15,2994038.14,3813917.01,3740229.93,12/31/2020,6299335.91,2913391.03,3385944.88,3330716.96,Second Mortgage,Fee Simple,,,,1701.14,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.03080438045614269,,,FREMF_2023-KJ45,,,,,,,62492.86,,No,Yes,Yes,,,,,,,,,,0.0020195,29.96024,-95.67068
1,Tuscany At Lindbergh,,600 Garson Drive Northeast,Atlanta,GA,30324,Fulton,Multifamily,Garden,2001,,324,187070.99,Units,0.951,2023-03-31,Supplemental,1,10,2023-02-10,2023-04-01,2030-04-01,10111000,10111000.0,9664874.27,0.0661,0.06408050000000001,Actual/360,Partial IO,64641.59,360,360,85,83,37,2,YM1%(78) 1%(3) O(4),2022-12-08,100300000,,,,,7534368.0,3136196.6,4398171.4,4308099.4,2022-12-31,7319677.0,3076065.0,4243612.0,4243612.0,12/31/2021,6540605.0,2939543.0,3601062.0,3601062.0,12/31/2020,6540605.0,2939543.0,3601062.0,3601062.0,Second Mortgage,Fee Simple,,,,2021.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.029013795136661268,,,FREMF_2023-KJ45,,,,,,,56468.3,,No,Yes,Yes,,,,,,,,,,0.0020195,33.81899,-84.37088
1,Raintree Apartments,,1058 South Winchester Boulevard,San Jose,CA,95128,Santa Clara,Multifamily,Garden,1978,,176,187848.17,Units,0.983,2022-12-05,Supplemental,1,10,2023-02-21,2023-04-01,2027-06-01,9989000,9974424.4,9553020.71,0.0697,0.0676805,Actual/360,Balloon,66255.93,360,358,51,49,0,2,YM1%(44) 1%(3) O(4),2022-12-07,65320000,,,,,3841442.87,881946.85,2959496.02,2906696.02,2022-11-30,3729820.18,845902.72,2883917.46,2883917.46,12/31/2021,3386562.25,799455.4,2587106.85,2587106.85,12/31/2020,3476966.63,854770.91,2622195.72,2622195.72,Second Mortgage,Fee Simple,,,,1621.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.028621887661726388,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0020195,37.3075,-121.94991
1,Cortland Duluth II,,1435 Boggs Road,Duluth,GA,30096,Gwinnett,Multifamily,Garden,1999,2021.0,308,117457.86,Units,0.951,2023-02-02,Supplemental,1,10,2023-03-14,2023-05-01,2029-01-01,9482000,9482000.0,9482000.0,0.0687,0.0668805,Actual/360,Interest Only,55038.4,0,0,69,68,69,1,YM1%(62) 1%(3) O(4),2023-01-27,70700000,,,,,6234421.17,2823372.8,3411048.37,3318340.37,2023-01-31,5934643.38,2499727.43,3434915.95,3434916.0,12/31/2022,5854562.23,2483770.38,3370791.85,3370792.0,12/31/2021,5117983.42,2104131.58,3013851.84,3013852.0,Second Mortgage,Fee Simple,,,,1593.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 1,0.027208862178401953,,,FREMF_2023-KJ45,,,,,,,55038.4,,No,Yes,Yes,,,,,,,,,,0.0018195000000000002,33.9514,-84.09193
1,Cortland At The Village III,,2085 Lake Park Drive Southeast,Smyrna,GA,30080,Cobb,Multifamily,Garden,1985,2016.0,494,98532.94,Units,0.86,2023-03-01,Supplemental,1,10,2023-03-14,2023-05-01,2029-04-01,9403000,9403000.0,9403000.0,0.0676,0.06578049999999999,Actual/360,Interest Only,53705.93,0,0,72,71,72,1,YM1%(65) 1%(3) O(4),2023-01-27,101700000,,,,,8372561.69,3987079.1,4385482.59,4219992.59,2023-02-28,8175552.61,3482533.71,4693018.9,4693018.9,12/31/2022,8005973.12,3397825.6,4608147.52,4608147.52,2021-12-31 00:00:00,7168675.82,3005716.01,4162959.81,4162959.81,Second Mortgage,Fee Simple,,,,1555.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 1,0.026982169485711197,,,FREMF_2023-KJ45,,,,,,,53705.93,,No,Yes,Yes,,,,,,,,,,0.0018195000000000002,33.89522,-84.48865
1,Ventana Apartments,,11020 Huebner Oaks,San Antonio,TX,78230,Bexar,Multifamily,Garden,1994,2023.0,390,128461.54,Units,0.949,2023-02-28,Supplemental,1,10,2023-01-31,2023-03-01,2030-04-01,8915000,8915000.0,8411377.58,0.0667,0.0644805,Actual/360,Partial IO,57349.24,360,360,86,83,26,3,YM1%(79) 1%(3) O(4),2022-12-12,66800000,,,,,6921056.18,3131408.17,3789648.01,3676938.01,2022-12-31,6680302.0,3130969.0,3549333.0,3447526.0,12/31/2021,5975693.0,2748430.23,3227262.77,3157170.3,12/31/2020,5680950.32,2740235.01,2940715.31,2871172.13,Second Mortgage,Fee Simple,,,,1560.0,,(i) Max combined LTV of 75.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.025581839940988546,,,FREMF_2023-KJ45,,,,,,,50240.77,,No,Yes,Yes,,,,,,,,,,0.0022195,29.54797,-98.57684
1,Ariva,,4955 Ariva Way ,San Diego,CA,92123,San Diego,Multifamily,Garden,2014,2020.0,253,287893.28,Units,0.953,2023-02-17,Supplemental,1,10,2023-03-20,2023-05-01,2029-08-01,7168000,7168000.0,6819048.9,0.0738,0.0715805,Actual/360,Partial IO,49532.02,360,360,76,75,16,1,YM1%(69) 1%(3) O(4),2023-01-20,124000000,,,,,8712224.5,3008608.11,5703616.39,5663526.01,2022-12-31,8533509.45,3117352.29,5416157.16,5416157.16,12/31/2021,7384126.24,2946940.25,4437185.99,4437185.99,12/31/2020,7087649.69,2785369.7,4302279.99,4302279.99,Third Mortgage,Fee Simple,,,,2844.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 7,0.02056877495199169,,,FREMF_2023-KJ45,,,,,,,44695.47,,No,Yes,Yes,,,,,,,,,,0.0022195,32.82839,-117.13949
1,Landings At Brooks City Base,,7803 South New Braunfels Avenue,San Antonio,TX,78235,Bexar,Multifamily,Garden,2012,,300,137063.33,Units,0.937,2022-12-31,Supplemental,1,10,2023-01-25,2023-03-01,2030-05-01,6484000,6484000.0,6484000.0,0.0729,0.07068050000000001,Actual/360,Interest Only,39937.39,0,0,87,84,87,3,YM1%(80) 1%(3) O(4),2022-11-04,64500000,,,,,4779957.27,1548884.17,3231073.0,3063835.18,2022-12-31,4708326.0,1552404.0,3155922.0,3073017.0,12/31/2021,4301354.37,1325360.79,2975993.58,2906768.08,12/31/2020,4098036.26,1400283.19,2697753.07,2697753.07,Second Mortgage,Leasehold,,,,1251.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,,0.01860601796717552,,,FREMF_2023-KJ45,,,,,,,39937.39,,No,Yes,Yes,,,,,,,,,,0.0022195,29.34747,-98.44646
1,Venue At Hometown,,9012 Courtenay Street,North Richland Hills,TX,76180,Tarrant,Multifamily,Garden,2007,,209,152612.44,Units,0.957,2023-01-17,Supplemental,1,10,2023-02-10,2023-04-01,2028-05-01,5406000,5406000.0,5406000.0,0.0663,0.0640805,Actual/360,Interest Only,30282.99,0,0,62,60,62,2,YM1%(55) 1%(3) O(4),2022-12-19,52000000,,,,,4681515.94,2104269.72,2577246.0,2496763.22,2022-12-31,4539126.0,2072326.0,2466800.0,2413147.0,12/31/2021,4124878.0,1870403.0,2254475.0,2226001.0,12/31/2020,3943582.0,1836195.0,2107387.0,2079893.0,Second Mortgage,Fee Simple,,,,1725.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.015512667046661143,,,FREMF_2023-KJ45,,,,,,,30282.99,,No,Yes,Yes,,,,,,,,,,0.0022195,32.85404,-97.19242
1,Atrium Court,,3801 Duckhorn Drive,Sacramento,CA,95834,Sacramento,Multifamily,Garden,2004,,224,112263.33,Units,0.982,2022-12-05,Supplemental,1,10,2023-03-09,2023-05-01,2027-06-01,5068000,5064139.82,4869305.52,0.0737,0.0714805,Actual/360,Balloon,34986.15,360,359,50,49,0,1,YM1%(43) 1%(3) O(4),2022-12-01,45590000,,,,,3359726.63,1128677.28,2231049.35,2161609.35,2022-11-30,3138102.24,1043058.79,2095043.45,2095043.45,12/31/2021,2838058.42,1068534.72,1769523.7,1769523.7,12/31/2020,2848115.77,1087762.95,1760352.82,1760352.82,Second Mortgage,Fee Simple,,,,1256.0,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.014531689771623843,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0022195,38.63856,-121.52635
1,Stonecreek Ranch,,333 East Slaughter Lane,Austin,TX,78744,Travis,Multifamily,Garden,2002,,198,122257.58,Units,0.939,2022-12-31,Supplemental,1,10,2023-01-30,2023-03-01,2030-02-01,4565000,4565000.0,4321858.79,0.0697,0.0672805,Actual/360,Partial IO,30279.14,360,360,84,81,24,3,YM1%(77) 1%(3) O(4),2022-11-17,38600000,,,,,3630040.44,1771970.78,1858069.66,1805797.66,2022-12-31,3537336.0,1730558.0,1806778.0,1741039.0,12/31/2021,3137737.52,1546404.68,1591332.84,1527240.12,12/31/2020,2888914.92,1504925.57,1383989.35,1326107.78,Second Mortgage,Fee Simple,,,,1537.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.013099394204219038,,,FREMF_2023-KJ45,,,,,,,26883.31,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,30.16678,-97.78303
1,Hunters Pointe,,7591 US-98,Pensacola,FL,32506,Escambia,Multifamily,Garden,1986,2019.0,204,102497.44,Units,0.971,2023-01-26,Supplemental,1,10,2023-03-02,2023-05-01,2029-01-01,4425000,4421616.11,4170412.66,0.0735,0.07108049999999999,Actual/360,Balloon,30487.02,360,359,69,68,0,1,YM1%(62) 1%(3) O(4),2022-12-14,34150000,,,,,3417467.7,1531835.45,1885632.25,1823004.25,2022-12-31,3298541.99,1367283.38,1931258.61,1931258.61,12/31/2021,2799681.33,1318792.98,1480888.35,1480888.35,12/31/2020,349043.59,114276.5,234767.09,234767.09,Third Mortgage,Fee Simple,,,,1407.0,,(i) Max combined LTV of 75.0% (ii) Min combined DSCR of 1.25x,,,0.012687950152161124,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,,
1,Ridgewood Garden Apartments,,3302 South Pantano Road,Tucson,AZ,85730,Pima,Multifamily,Garden,1970,2022.0,171,73169.96,Units,0.9824,2022-12-19,Supplemental,1,10,2023-02-09,2023-04-01,2030-06-01,4271000,4264256.95,3890948.58,0.0664,0.0639805,Actual/360,Balloon,27390.06,360,358,87,85,0,2,YM1%(80) 1%(3) O(4),2022-12-16,28300000,,,,,2022284.83,952610.03,1069674.8,1007772.8,2022-12-31,1947923.56,827565.93,1120357.63,1120357.63,12/31/2021,1684402.31,919314.92,765087.39,765087.39,12/31/2020,1612768.33,960035.65,652732.68,652732.68,Second Mortgage,Fee Simple,,,,998.0,,(i) Max combined LTV of 80.0% (ii) Min combined DSCR of 1.25x,,,0.012236403674946496,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,32.18376,-110.82396
1,Highland Village Apartments,,2800 South Highland Mesa Road,Flagstaff,AZ,86001,Coconino,Multifamily,Student,1997,,600,65846.67,Beds,0.982,2023-03-30,Supplemental,1,10,2022-12-29,2023-02-01,2028-10-01,3718000,3718000.0,3718000.0,0.0707,0.0682805,Actual/360,Interest Only,22209.46,0,0,69,65,69,4,YM1%(62) 1%(3) O(4),2022-11-04,72100000,,,,,5977854.25,2201955.14,3775899.11,3685899.11,2022-12-31,5914584.0,2226013.0,3688571.0,3688571.0,12/31/2021,5550394.8,2121724.03,3428670.77,3428670.77,12/31/2020,5216272.78,2100338.09,3115934.69,3115934.69,Second Mortgage,Fee Simple,,,,825.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 8,0.010668904195243457,,,FREMF_2023-KJ45,,,,,,,22209.46,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,35.17836,-111.67093
1,Village Walk,,7651 Gate Parkway,Jacksonville,FL,32256,Duval,Multifamily,Garden,2003,,240,168345.83,Units,0.938,2023-01-05,Supplemental,1,10,2023-01-31,2023-03-01,2028-10-01,3443000,3443000.0,3443000.0,0.0696,0.06718049999999999,Actual/360,Interest Only,20246.75,0,0,68,65,68,3,YM1%(61) 1%(3) O(4),2022-11-22,63400000,,,,,5306968.04,2244446.15,3062521.89,2998681.89,2022-12-31,5252295.0,2120412.0,3131883.0,3013879.0,12/31/2021,4693421.3,1900731.29,2792690.01,2703707.01,12/31/2020,4380958.72,1772232.7,2608726.02,2544678.02,Second Mortgage,Fee Simple,,,,1918.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.009879784062459178,,,FREMF_2023-KJ45,,,,,,,20246.75,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,30.23923,-81.51974
1,Gateway City Lights,,522 West 127th Street,Los Angeles,CA,90044,Los Angeles,Multifamily,Garden,2001,,72,140588.06,Units,0.972,2022-12-05,Supplemental,1,10,2023-02-21,2023-04-01,2026-04-01,3084000,3079788.23,2996184.39,0.0724,0.0699805,Actual/360,Balloon,21017.4,360,358,37,35,0,2,YM1%(30) 1%(3) O(4),2022-11-30,19880000,,,,,1403764.19,422517.89,981246.3,955038.3,2022-11-30,1425875.93,353060.64,1072815.29,1072815.29,12/31/2021,1320670.42,390007.87,930662.55,930662.55,12/31/2020,1242386.99,486158.71,756228.28,756228.28,Second Mortgage,Fee Simple,,,,1655.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.008837537778595852,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,33.91752,-118.28327
1,Woodlands Village Apartments,,813 West University Avenue,Flagstaff,AZ,86001,Coconino,Multifamily,Student,1987,1998.0,228,123013.16,Beds,0.974,2023-03-30,Supplemental,1,10,2022-12-29,2023-02-01,2028-10-01,3079000,3079000.0,3079000.0,0.0698,0.0673805,Actual/360,Interest Only,18158.26,0,0,69,65,69,4,YM1%(62) 1%(3) O(4),2022-11-04,47700000,,,,,3946210.21,1253116.21,2693094.0,2624694.0,2022-12-31,3920911.0,1235353.0,2685558.0,2685558.0,12/31/2021,3692504.58,1173711.23,2518793.35,2518793.35,12/31/2020,3496161.84,1188661.29,2307500.55,2307500.55,Second Mortgage,Fee Simple,,,,1425.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 8,0.00883527595942835,,,FREMF_2023-KJ45,,,,,,,18158.26,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,35.18413,-111.66503
1,Pine View Village Apartments,,700 South Blackbird Roost Street,Flagstaff,AZ,86001,Coconino,Multifamily,Student,1982,,264,83147.73,Beds,0.966,2023-03-30,Supplemental,1,10,2022-12-29,2023-02-01,2028-11-01,2916000,2916000.0,2916000.0,0.0702,0.0677805,Actual/360,Interest Only,17295.53,0,0,70,66,70,4,YM1%(63) 1%(3) O(4),2022-11-04,37700000,,,,,3354835.93,1218404.65,2136431.28,2078087.28,2022-12-31,3274900.0,1275164.0,1999736.0,1999736.0,12/31/2021,3051235.57,1229984.73,1821250.84,1821250.84,12/31/2020,2954992.07,1226582.97,1728409.1,1728409.1,Second Mortgage,Fee Simple,,,,1098.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 8,0.00836754293526894,Radon Remediation Reserve,,FREMF_2023-KJ45,,,,,,,17295.53,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,35.19421,-111.6605
1,Country Club Vista,,5250 East Cortland Boulevard,Flagstaff,AZ,86004,Coconino,Multifamily,Garden,1986,2019.0,132,122401.52,Units,0.985,2023-03-30,Supplemental,1,10,2022-12-29,2023-02-01,2028-10-01,2541000,2541000.0,2541000.0,0.069,0.0665805,Actual/360,Interest Only,14813.68,0,0,69,65,69,4,YM1%(62) 1%(3) O(4),2022-11-04,29000000,,,,,2343293.8,827767.4,1515526.4,1475926.4,2022-12-31,2182949.0,837241.0,1345708.0,1345708.0,12/31/2021,1960719.74,745905.71,1214814.03,1214814.03,12/31/2020,1961815.66,802550.97,1159264.69,1159264.69,Second Mortgage,Fee Simple,,,,1498.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 8,0.007291470026926742,Radon Remediation Reserve,,FREMF_2023-KJ45,,,,,,,14813.68,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,35.21394,-111.57638
1,Cortland At The Village II,,2085 Lake Park Drive Southeast,Smyrna,GA,30080,Cobb,Multifamily,Garden,1983,2023.0,241,95167.51,Units,0.876,2023-03-04,Supplemental,1,10,2023-03-14,2023-05-01,2029-04-01,2500000,2500000.0,2500000.0,0.0676,0.06578049999999999,Actual/360,Interest Only,14278.94,0,0,72,71,72,1,YM1%(65) 1%(3) O(4),2023-01-27,51500000,,,,,4153797.42,2159154.16,1994643.26,1913908.26,2023-01-31,4143725.19,1966999.24,2176725.95,2176726.0,12/31/2021,3740020.4,1556212.3,2183808.1,2183808.0,12/31/2020,3562230.87,1426503.57,2135727.3,2135727.0,Second Mortgage,Fee Simple,,,,1631.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 1,0.007173819388947994,,,FREMF_2023-KJ45,,,,,,,14278.94,,No,Yes,Yes,,,,,,,,,,0.0018195000000000002,33.89522,-84.48865
1,Huntington Hacienda I,,4688 Huntington Drive South,Los Angeles,CA,90032,Los Angeles,Multifamily,Garden,1989,,57,159537.59,Units,0.965,2022-12-31,Supplemental,1,10,2023-01-30,2023-03-01,2027-09-01,2347000,2340353.9,2226395.77,0.0666,0.0641805,Actual/360,Balloon,15082.45,360,357,55,52,0,3,YM1%(48) 1%(3) O(4),2022-11-29,17550000,,,,,1214056.64,422449.11,791607.53,773595.53,2022-12-31,1195742.0,402260.0,793482.0,793482.0,12/31/2021,1119112.02,384607.91,734504.11,734504.11,12/31/2020,1064168.84,415973.43,648195.41,648195.41,Second Mortgage,Fee Simple,,,,1842.0,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.0067157104452327445,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0024194999999999998,34.08538,-118.1843
1,Happy Valley City Lights,,2580 North Soto Street,Los Angeles,CA,90032,Los Angeles,Multifamily,Garden,2003,,70,171834.7,Units,0.971,2022-12-05,Supplemental,1,10,2023-02-21,2023-04-01,2026-04-01,1751000,1748685.08,1702612.45,0.0737,0.0708805,Actual/360,Balloon,12087.76,360,358,37,35,0,2,YM1%(30) 1%(3) O(4),2022-11-30,21730000,,,,,1669626.59,555489.19,1114137.4,1092787.4,2022-11-30,1751596.13,475802.38,1275793.75,1275793.75,12/31/2021,1572703.03,526167.58,1046535.45,1046535.45,12/31/2020,1568227.32,539198.34,1029028.98,1029028.98,Second Mortgage,Fee Simple,,,,1800.0,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.00501790037282723,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0028195,34.07747,-118.19337
1,Angels City Lights,,13915 Oxnard Street,Los Angeles,CA,91401,Los Angeles,Multifamily,Garden,2001,,49,152109.37,Units,0.9592,2022-12-12,Supplemental,1,10,2023-02-21,2023-04-01,2026-04-01,1683000,1680774.98,1636491.58,0.0737,0.0708805,Actual/360,Balloon,11618.33,360,358,37,35,0,2,YM1%(30) 1%(3) O(4),2022-12-01,14600000,,,,,1067791.64,359564.67,708226.97,691958.97,2022-11-30,1075583.55,331928.62,743654.93,743654.93,12/31/2021,1026423.85,329417.13,697006.72,697006.72,12/31/2020,964021.84,332559.62,631462.22,631462.22,Second Mortgage,Fee Simple,,,,1800.0,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.004823030455993071,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0028195,34.17949,-118.43591
1,Mission City Lights,,9121 Sepulveda Boulevard,Los Angeles,CA,91343,Los Angeles,Multifamily,Mid Rise,2001,,46,129270.62,Units,0.978,2022-12-05,Supplemental,1,10,2023-02-21,2023-04-01,2026-04-01,1626000,1623828.67,1580648.85,0.0733,0.0704805,Actual/360,Balloon,11180.55,360,358,37,35,0,2,YM1%(30) 1%(3) O(4),2022-12-01,12210000,,,,,922637.65,348817.53,573820.12,558318.12,2022-11-30,941114.6,342328.6,598786.0,598786.0,12/31/2021,859512.75,336623.94,522888.81,522888.81,12/31/2020,850361.39,318765.0,531596.39,531596.39,Second Mortgage,Fee Simple,,,,1682.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 4,0.004659621410174976,,,FREMF_2023-KJ45,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0028195,,
1,Morada West,,6161 West McDowell Road,Phoenix,AZ,85035,Maricopa,Multifamily,Garden,1998,2018,428,153098.13,Units,0.932,2023-05-12 00:00:00,Refinance,1,10,2023-06-30 00:00:00,2023-08-01 00:00:00,2028-07-01 00:00:00,65526000,65526000,65526000,0.0507,0.049449,Actual/360,Interest Only,280692.45,0,0,60,58,60,2,L(26) D(30) O(4),2023-05-15 00:00:00,111000000,0.59,0.59,1.64,1.64,8257166.37,2613277.32,5643889.05,5531256.57,2023-04-30 00:00:00,8154600.49,2572473.11,5582127.38,5582127.38,2022-12-31 00:00:00,7843422.22,2520511.86,5322910.36,5322910.36,2021-12-31 00:00:00,6511783.6,2203410.1,4308373.5,4308373.5,First Mortgage,Fee Simple,,,9386.04,1581,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,,0.10500179517904105,,,FREMF_2023-K506,,,,,,,280692.45,,No,No,Yes,,,,,,,,,,0.001251,33.46584,-112.19166
1,Promenade At Reflection Lakes,,7861 Reflection Cove Drive,Fort Myers,FL,33907,Lee,Multifamily,Garden,2001,,360,174333.33,Units,0.942,2023-06-30 00:00:00,Refinance,1,10,2023-06-01 00:00:00,2023-07-01 00:00:00,2028-06-01 00:00:00,62760000,62760000,62760000,0.0508,0.049548999999999996,Actual/360,Interest Only,269374.06,0,0,60,57,60,3,L(27) D(29) O(4),2023-04-25 00:00:00,104600000,0.6,0.6,1.58,1.58,8123526.6,2920909.17,5202617.43,5112617.43,2023-06-30 00:00:00,7994864,2935439,5059425,5059425,2022-12-31 00:00:00,7427045,2636294,4790751,4790751,2021-12-31 00:00:00,6383116,2412227,3970889,3970889,First Mortgage,Fee Simple,,,7500,1816.13,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,,0.10056943297983421,Insurance Reserve; Radon Remediation Reserve,,FREMF_2023-K506,,,,,,,269374.06,,No,No,Yes,,,,,,,,,,0.001251,26.54264,-81.884
1,Autumn Ranch On Swenson Farms,,413 Swenson Farms Boulevard,Pflugerville,TX,78660,Travis,Multifamily,Garden,2007,,336,126562.5,Units,0.943,2023-06-05 00:00:00,Acquisition,1,10,2023-07-13 00:00:00,2023-09-01 00:00:00,2028-08-01 00:00:00,42525000,42525000,41608292.49,0.0481,0.046749,Actual/360,Partial IO,209493.18,420,420,60,59,36,1,L(25) D(31) O(4),2023-05-12 00:00:00,70000000,0.608,0.594,1.25,1.52,6556154.53,3363334.26,3192820.27,3142420.27,2023-05-31 00:00:00,6518833.19,3172656.49,3346176.7,3346176.7,2022-12-31 00:00:00,6199075.4,3029811.04,3169264.36,3169264.36,2021-12-31 00:00:00,5194118.99,2680096.5,2514022.49,2514022.49,First Mortgage,Fee Simple,,,4200,1608,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,,0.06814396331210086,,,FREMF_2023-K506,,,,,,,172821.8,,No,No,Yes,,,,,,,,,,0.0013510000000000002,30.44652,-97.63319
